transaction_id,customer_id,amount,timestamp,payment_method,status,device,city
TXN0014572,CUST005840,1160.0,2026-07-27 00:07:10,UPI,success,Desktop,Pune
TXN0014573,CUST006759,1450.0,2026-06-29 11:12:31,UPI,abandoned,iOS,Nagpur
TXN0014574,CUST004041,790.0,2026-08-05 19:46:35,NetBanking,success,Android,Bangalore
TXN0014575,CUST003847,2210.0,2026-08-09 19:40:30,UPI,abandoned,iOS,Lucknow
TXN0014576,CUST006570,710.0,2026-08-16 12:55:03,Card,success,iOS,Kolkata
TXN0014577,CUST005219,840.0,2026-07-20 16:52:03,UPI,success,iOS,Ahmedabad
TXN0014578,CUST002014,650.0,2026-08-05 18:03:56,UPI,success,Android,Kolkata
TXN0014579,CUST009176,1530.0,2026-08-28 03:58:13,NetBanking,abandoned,Android,Lucknow
TXN0014580,CUST004369,520.0,2026-08-27 20:01:53,NetBanking,abandoned,Android,Jaipur
TXN0014581,CUST001576,2310.0,2026-08-17 15:11:04,Card,success,Android,Hyderabad
TXN0014582,CUST008205,6360.0,2026-08-21 10:21:05,UPI,success,iOS,Pune
TXN0014583,CUST003286,1200.0,2026-07-23 03:17:39,UPI,success,Android,Jaipur
TXN0014584,CUST001379,310.0,2026-07-15 16:40:47,UPI,abandoned,Android,Mumbai
TXN0014585,CUST000085,2000.0,2026-02-17 22:17:50,Card,success,Android,Jaipur
TXN0014586,CUST003182,1290.0,2026-08-10 03:19:16,UPI,success,iOS,Indore
TXN0014587,CUST009056,1000.0,2026-08-03 11:18:25,UPI,success,Android,Bangalore
TXN0014588,CUST005384,1380.0,2026-08-29 17:40:28,UPI,abandoned,Android,Nagpur
TXN0014589,CUST009511,1050.0,2026-08-27 20:08:28,UPI,success,Android,Delhi
TXN0014590,CUST004238,1340.0,2026-08-06 08:24:04,UPI,success,Android,Nagpur
TXN0014591,CUST001029,330.0,2026-06-17 17:37:36,UPI,success,Android,Chennai
TXN0014592,CUST003670,1660.0,2026-07-18 03:39:56,UPI,success,Android,Pune
TXN0014593,CUST000497,2800.0,2026-08-27 19:05:49,Card,success,iOS,Bangalore
TXN0014594,CUST008431,1210.0,2026-03-16 05:31:15,UPI,success,Android,Kolkata
TXN0014595,CUST002444,630.0,2026-08-17 22:50:31,Card,success,iOS,Hyderabad
TXN0014596,CUST007440,1400.0,2026-08-01 06:12:32,UPI,success,Android,Jaipur
TXN0014597,CUST004877,2340.0,2026-08-18 06:35:38,NetBanking,success,Desktop,Mumbai
TXN0014598,CUST000378,1310.0,2026-08-23 13:31:19,Card,success,iOS,Pune
TXN0014599,CUST006986,1820.0,2026-07-04 09:51:19,UPI,abandoned,iOS,Pune
TXN0014600,CUST003093,1680.0,2026-08-26 09:59:30,UPI,success,Android,Delhi
TXN0014601,CUST000428,3870.0,2026-08-11 04:55:19,UPI,abandoned,iOS,Ahmedabad
TXN0014602,CUST005131,710.0,2026-08-26 23:59:34,Card,success,Android,Ahmedabad
TXN0014603,CUST000467,2510.0,2026-07-31 08:06:27,UPI,success,iOS,Delhi
TXN0014604,CUST001951,1460.0,2026-07-02 03:32:15,UPI,success,Desktop,Mumbai
TXN0014605,CUST003022,1180.0,2026-07-21 19:05:04,Wallet,success,Android,Delhi
TXN0014606,CUST001392,2150.0,2026-06-16 18:26:22,UPI,success,iOS,Bangalore
TXN0014607,CUST002603,690.0,2026-07-16 04:01:43,UPI,success,Android,Kolkata
TXN0014608,CUST004269,1930.0,2026-08-16 16:58:18,UPI,abandoned,iOS,Jaipur
TXN0014609,CUST004429,1560.0,2026-07-09 02:11:53,UPI,success,Desktop,Jaipur
TXN0014610,CUST004845,530.0,2026-08-08 11:59:46,Card,abandoned,Android,Pune
TXN0014611,CUST006142,2530.0,2026-08-27 03:22:26,Card,success,iOS,Delhi
TXN0014612,CUST007371,1970.0,2026-08-29 03:48:57,Card,success,Desktop,Lucknow
TXN0014613,CUST009644,1180.0,2026-08-12 05:21:06,UPI,success,iOS,Indore
TXN0014614,CUST007988,750.0,2026-07-27 11:13:57,Card,success,Android,Ahmedabad
TXN0014615,CUST005845,1390.0,2026-07-17 05:29:41,UPI,success,iOS,Lucknow
TXN0014616,CUST002293,910.0,2026-08-26 17:51:48,UPI,success,iOS,Ahmedabad
TXN0014617,CUST001754,1630.0,2026-07-24 12:37:35,NetBanking,success,Android,Ahmedabad
TXN0014618,CUST007665,480.0,2026-08-27 22:59:08,UPI,failed,Android,Hyderabad
TXN0014619,CUST004019,840.0,2026-08-28 17:17:42,UPI,abandoned,Android,Chennai
TXN0014620,CUST001328,2270.0,2026-07-22 07:16:34,Card,success,Android,Nagpur
TXN0014621,CUST007934,1880.0,2026-07-17 12:45:33,UPI,success,iOS,Delhi
TXN0014622,CUST003716,1790.0,2026-08-18 12:12:58,UPI,success,Desktop,Nagpur
TXN0014623,CUST007858,3060.0,2026-07-26 07:54:56,UPI,success,iOS,Lucknow
TXN0014624,CUST000859,5740.0,2026-08-24 18:27:56,Card,success,Android,Kolkata
TXN0014625,CUST001982,690.0,2026-07-23 01:34:00,UPI,success,Desktop,Jaipur
TXN0014626,CUST005579,2680.0,2026-08-08 07:15:47,NetBanking,failed,iOS,Delhi
TXN0014627,CUST001097,3490.0,2026-08-16 20:27:22,UPI,success,Desktop,Bangalore
TXN0014628,CUST002039,3330.0,2026-08-07 12:05:30,Card,success,Android,Bangalore
TXN0014629,CUST007927,1150.0,2026-08-18 04:29:48,UPI,success,Android,Jaipur
TXN0014630,CUST008859,1780.0,2026-07-30 02:16:10,Card,success,iOS,Indore
TXN0014631,CUST009046,1920.0,2026-02-02 18:02:02,UPI,success,iOS,Pune
TXN0014632,CUST003541,720.0,2026-08-13 00:37:30,UPI,success,Android,Delhi
TXN0014633,CUST002257,800.0,2026-05-21 13:13:59,NetBanking,success,Android,Pune
TXN0014634,CUST001142,1590.0,2026-08-24 09:26:09,UPI,abandoned,Desktop,Mumbai
TXN0014635,CUST007891,3050.0,2026-08-29 02:20:56,UPI,success,Android,Hyderabad
TXN0014636,CUST005060,260.0,2026-01-26 17:49:08,UPI,success,Android,Kolkata
TXN0014637,CUST008824,1010.0,2026-07-21 08:09:42,NetBanking,failed,Android,Lucknow
TXN0014638,CUST005117,1770.0,2026-08-20 00:30:38,UPI,success,iOS,Bangalore
TXN0014639,CUST002630,1330.0,2026-07-22 23:42:32,Card,failed,Desktop,Mumbai
TXN0014640,CUST005687,3040.0,2026-02-19 20:43:22,UPI,success,Android,Chennai
TXN0014641,CUST005839,750.0,2026-07-18 12:36:25,UPI,success,Android,Delhi
TXN0014642,CUST005181,1960.0,2026-07-10 13:58:54,UPI,failed,iOS,Kolkata
TXN0014643,CUST008406,720.0,2026-08-15 17:17:07,UPI,success,iOS,Jaipur
TXN0014644,CUST008009,1150.0,2026-08-28 15:32:37,UPI,success,Android,Pune
TXN0014645,CUST000106,1820.0,2026-07-12 05:57:15,UPI,success,Android,Kolkata
TXN0014646,CUST009000,810.0,2026-07-25 07:10:31,Card,success,Android,Jaipur
TXN0014647,CUST002000,4910.0,2026-08-07 18:36:00,UPI,success,Desktop,Indore
TXN0014648,CUST004969,760.0,2026-01-10 11:10:02,UPI,success,Android,Jaipur
TXN0014649,CUST004209,470.0,2026-07-20 10:12:20,Wallet,success,Desktop,Ahmedabad
TXN0014650,CUST004011,2430.0,2026-08-23 11:13:06,NetBanking,success,Android,Bangalore
TXN0014651,CUST008011,1510.0,2026-08-24 04:37:34,UPI,success,Desktop,Ahmedabad
TXN0014652,CUST009816,540.0,2026-08-26 15:14:15,UPI,failed,iOS,Ahmedabad
TXN0014653,CUST000642,2080.0,2026-07-29 06:59:53,UPI,success,Desktop,Pune
TXN0014654,CUST001010,560.0,2026-07-03 03:55:57,UPI,success,Android,Chennai
TXN0014655,CUST008621,880.0,2026-08-11 08:34:26,UPI,success,Android,Kolkata
TXN0014656,CUST009564,2510.0,2026-06-01 05:51:03,UPI,success,iOS,Lucknow
TXN0014657,CUST007519,1920.0,2026-08-27 18:39:41,UPI,success,Desktop,Hyderabad
TXN0014658,CUST001186,770.0,2026-07-09 15:31:12,Card,failed,Android,Delhi
TXN0014659,CUST009901,280.0,2026-07-11 18:04:33,UPI,success,Android,Nagpur
TXN0014660,CUST007234,1330.0,2026-08-25 15:40:55,UPI,success,Android,Hyderabad
TXN0014661,CUST007807,220.0,2026-08-10 14:23:21,Card,success,Android,Chennai
TXN0014662,CUST001241,2040.0,2026-08-22 01:57:19,UPI,success,iOS,Nagpur
TXN0014663,CUST002094,2450.0,2026-08-21 02:07:56,UPI,success,Android,Chennai
TXN0014664,CUST001201,1870.0,2026-08-12 02:12:11,NetBanking,success,iOS,Delhi
TXN0014665,CUST006481,1760.0,2026-07-23 15:46:58,UPI,success,Android,Bangalore
TXN0014666,CUST002572,1250.0,2026-06-29 17:22:59,UPI,success,Android,Delhi
TXN0014667,CUST005275,2070.0,2026-08-29 22:14:07,UPI,success,iOS,Kolkata
TXN0014668,CUST008291,1450.0,2026-08-18 08:51:17,Card,success,Android,Hyderabad
TXN0014669,CUST002017,770.0,2026-08-20 04:33:42,UPI,success,iOS,Bangalore
TXN0014670,CUST004543,3410.0,2026-08-19 16:35:21,UPI,success,Desktop,Bangalore
TXN0014671,CUST001593,1770.0,2026-08-23 20:49:59,UPI,success,iOS,Bangalore
TXN0014672,CUST006341,2400.0,2026-08-02 03:26:42,NetBanking,success,Android,Pune
TXN0014673,CUST007038,590.0,2026-07-25 20:20:43,NetBanking,success,iOS,Nagpur
TXN0014674,CUST001691,1530.0,2026-06-21 03:47:04,UPI,success,Android,Pune
TXN0014675,CUST007441,1860.0,2026-07-20 05:29:26,UPI,success,Android,Kolkata
TXN0014676,CUST004691,1830.0,2026-08-14 12:33:15,UPI,success,iOS,Delhi
TXN0014677,CUST001528,510.0,2026-08-11 23:10:53,NetBanking,success,Android,Bangalore
TXN0014678,CUST008563,800.0,2026-08-17 16:54:05,UPI,success,Desktop,Jaipur
TXN0014679,CUST004168,1750.0,2026-07-29 15:52:48,Card,success,Android,Bangalore
TXN0014680,CUST009160,1780.0,2026-08-11 14:56:39,UPI,abandoned,Android,Mumbai
TXN0014681,CUST007442,860.0,2026-08-24 21:09:36,UPI,success,iOS,Lucknow
TXN0014682,CUST001600,490.0,2026-05-16 17:26:06,Wallet,success,Android,Nagpur
TXN0014683,CUST008603,4080.0,2026-08-12 20:05:47,UPI,success,Desktop,Ahmedabad
TXN0014684,CUST003269,700.0,2026-08-11 17:29:09,Card,success,Desktop,Kolkata
TXN0014685,CUST009349,2770.0,2026-08-21 07:41:46,Card,success,Android,Pune
TXN0014686,CUST002464,1710.0,2026-08-19 12:36:59,UPI,success,Android,Mumbai
TXN0014687,CUST007542,4000.0,2026-07-31 11:24:46,Card,abandoned,Android,Chennai
TXN0014688,CUST002955,1400.0,2026-07-14 12:22:57,UPI,success,Android,Pune
TXN0014689,CUST004770,1140.0,2026-08-16 16:35:23,UPI,abandoned,Android,Hyderabad
TXN0014690,CUST009759,620.0,2026-04-10 09:59:13,Card,success,Android,Chennai
TXN0014691,CUST000471,6140.0,2026-07-21 08:51:09,Card,failed,Android,Lucknow
TXN0014692,CUST001671,2550.0,2026-08-20 03:37:27,UPI,success,Android,Bangalore
TXN0014693,CUST005136,2440.0,2026-08-27 03:58:36,Card,success,Android,Hyderabad
TXN0014694,CUST009585,560.0,2026-08-17 11:55:13,UPI,abandoned,Android,Jaipur
TXN0014695,CUST008395,2770.0,2026-02-25 11:43:07,Wallet,success,iOS,Chennai
TXN0014696,CUST007258,1830.0,2026-08-30 12:40:35,UPI,success,Android,Ahmedabad
TXN0014697,CUST005276,2310.0,2026-07-06 19:29:16,Wallet,success,Android,Delhi
TXN0014698,CUST003768,750.0,2026-08-16 18:11:29,UPI,success,Android,Kolkata
TXN0014699,CUST001475,1890.0,2026-08-01 21:34:25,Card,abandoned,Desktop,Indore
TXN0014700,CUST003375,1590.0,2026-08-30 17:39:29,NetBanking,failed,iOS,Bangalore
TXN0014701,CUST006039,1290.0,2026-08-15 12:19:31,UPI,success,Android,Pune
TXN0014702,CUST003739,580.0,2026-07-23 19:53:45,UPI,success,Android,Hyderabad
TXN0014703,CUST009627,1920.0,2026-08-31 16:11:10,UPI,success,Desktop,Chennai
TXN0014704,CUST002289,570.0,2026-08-25 04:16:44,Card,success,Android,Delhi
TXN0014705,CUST008743,1450.0,2026-08-26 00:05:23,Wallet,success,Desktop,Ahmedabad
TXN0014706,CUST003149,4780.0,2026-07-28 13:16:01,Card,success,Android,Ahmedabad
TXN0014707,CUST006929,490.0,2026-08-25 14:33:11,UPI,success,Android,Pune
TXN0014708,CUST005221,1810.0,2026-07-25 12:55:14,Card,failed,Android,Nagpur
TXN0014709,CUST007775,3140.0,2026-08-02 11:12:10,UPI,success,Android,Chennai
TXN0014710,CUST005790,1670.0,2026-07-25 09:44:45,UPI,success,Android,Jaipur
TXN0014711,CUST008607,1580.0,2026-08-31 06:18:30,Card,success,iOS,Delhi
TXN0014712,CUST008184,620.0,2026-01-04 18:11:24,UPI,success,Desktop,Lucknow
TXN0014713,CUST003899,490.0,2026-07-31 17:16:46,UPI,success,Android,Ahmedabad
TXN0014714,CUST006619,370.0,2026-07-11 18:18:06,UPI,success,Android,Jaipur
TXN0014715,CUST002530,2460.0,2026-08-05 07:48:09,Card,success,Android,Bangalore
TXN0014716,CUST009042,220.0,2026-08-27 08:22:41,Card,success,Android,Ahmedabad
TXN0014717,CUST002050,4490.0,2026-08-28 21:11:57,NetBanking,success,Android,Ahmedabad
TXN0014718,CUST000300,800.0,2026-06-25 11:05:35,UPI,abandoned,Android,Hyderabad
TXN0014719,CUST000880,1740.0,2026-07-14 13:09:52,Card,success,Android,Nagpur
TXN0014720,CUST002592,1800.0,2026-08-28 05:09:29,Card,success,Android,Delhi
TXN0014721,CUST006325,710.0,2026-08-29 02:04:44,UPI,success,Android,Ahmedabad
TXN0014722,CUST000463,650.0,2026-08-27 05:00:42,Wallet,abandoned,Android,Hyderabad
TXN0014723,CUST003884,2190.0,2026-08-15 12:56:38,UPI,success,iOS,Kolkata
TXN0014724,CUST003314,1120.0,2026-08-30 16:49:08,Card,success,iOS,Ahmedabad
TXN0014725,CUST008624,740.0,2026-08-26 09:01:54,Card,success,Android,Ahmedabad
TXN0014726,CUST001759,4790.0,2026-08-12 14:56:17,Card,success,Android,Kolkata
TXN0014727,CUST005884,1170.0,2026-08-03 18:19:31,UPI,success,Android,Bangalore
TXN0014728,CUST006461,1000.0,2026-08-05 23:29:30,UPI,success,Android,Ahmedabad
TXN0014729,CUST008218,1960.0,2026-08-05 02:33:09,UPI,success,iOS,Chennai
TXN0014730,CUST000967,2550.0,2026-08-31 00:25:47,UPI,abandoned,iOS,Chennai
TXN0014731,CUST009118,730.0,2026-07-13 16:57:06,Card,success,Android,Lucknow
TXN0014732,CUST008218,3160.0,2026-08-16 14:39:33,NetBanking,success,Desktop,Chennai
TXN0014733,CUST000696,1740.0,2026-08-04 10:16:10,NetBanking,success,Desktop,Lucknow
TXN0014734,CUST005435,1070.0,2026-07-02 00:38:34,UPI,success,Android,Nagpur
TXN0014735,CUST003369,1380.0,2026-08-30 01:54:01,UPI,success,Android,Pune
TXN0014736,CUST006936,1170.0,2026-08-29 04:39:59,Card,success,Android,Ahmedabad
TXN0014737,CUST007538,880.0,2026-08-28 12:27:35,UPI,success,Android,Nagpur
TXN0014738,CUST004762,1870.0,2026-08-07 00:24:51,UPI,success,Android,Ahmedabad
TXN0014739,CUST007633,610.0,2026-08-30 08:32:38,Card,abandoned,iOS,Kolkata
TXN0014740,CUST005693,2160.0,2026-08-22 10:36:02,Card,success,Android,Pune
TXN0014741,CUST003015,3880.0,2026-08-02 12:34:02,UPI,success,Android,Ahmedabad
TXN0014742,CUST007824,750.0,2026-08-18 15:46:28,UPI,success,Android,Ahmedabad
TXN0014743,CUST007857,1270.0,2026-08-12 22:52:32,NetBanking,success,iOS,Pune
TXN0014744,CUST004132,2320.0,2026-07-19 14:13:03,NetBanking,success,Android,Hyderabad
TXN0014745,CUST002595,350.0,2026-08-31 04:49:12,UPI,success,Desktop,Delhi
TXN0014746,CUST006922,1380.0,2026-08-22 05:22:22,UPI,abandoned,Desktop,Nagpur
TXN0014747,CUST001934,610.0,2026-06-08 13:55:24,UPI,success,Desktop,Pune
TXN0014748,CUST006021,1710.0,2026-08-08 04:22:14,Card,abandoned,Desktop,Kolkata
TXN0014749,CUST003842,920.0,2026-08-10 04:19:47,UPI,success,Desktop,Mumbai
TXN0014750,CUST000126,600.0,2026-08-30 10:08:38,UPI,success,Android,Chennai
TXN0014751,CUST002064,590.0,2026-08-04 16:56:29,UPI,success,iOS,Ahmedabad
TXN0014752,CUST005755,2390.0,2026-08-06 05:05:02,Card,abandoned,iOS,Indore
TXN0014753,CUST008570,1320.0,2026-08-02 03:36:17,Card,success,iOS,Nagpur
TXN0014754,CUST005958,1240.0,2026-02-12 22:04:50,UPI,abandoned,Android,Lucknow
TXN0014755,CUST007481,1930.0,2026-08-09 07:53:16,UPI,success,Android,Kolkata
TXN0014756,CUST009990,2280.0,2026-08-10 20:59:46,UPI,success,Android,Ahmedabad
TXN0014757,CUST006196,1170.0,2026-08-02 12:28:00,UPI,failed,Android,Kolkata
TXN0014758,CUST001788,860.0,2026-08-05 15:34:27,Card,success,Android,Jaipur
TXN0014759,CUST003982,950.0,2026-08-03 05:01:48,Card,success,iOS,Bangalore
TXN0014760,CUST009368,960.0,2026-08-13 21:06:43,UPI,success,Android,Chennai
TXN0014761,CUST002490,750.0,2026-08-18 10:58:24,Card,success,Android,Mumbai
TXN0014762,CUST008791,2120.0,2026-08-25 22:07:04,UPI,success,iOS,Delhi
TXN0014763,CUST005393,1010.0,2026-08-17 21:47:00,UPI,success,Desktop,Ahmedabad
TXN0014764,CUST009098,610.0,2026-08-16 00:49:25,UPI,failed,Android,Chennai
TXN0014765,CUST002474,420.0,2026-08-14 12:28:24,UPI,failed,Android,Delhi
TXN0014766,CUST001861,1850.0,2026-08-29 05:01:28,Wallet,abandoned,iOS,Mumbai
TXN0014767,CUST004608,1340.0,2026-08-18 20:04:08,UPI,failed,Android,Ahmedabad
TXN0014768,CUST002862,350.0,2026-08-14 10:24:23,Card,abandoned,Android,Indore
TXN0014769,CUST002716,890.0,2026-08-30 08:42:22,UPI,failed,Android,Bangalore
TXN0014770,CUST003671,2270.0,2026-07-05 20:33:14,Wallet,success,Android,Delhi
TXN0014771,CUST007773,1610.0,2026-08-21 18:57:33,UPI,success,Android,Indore
TXN0014772,CUST008646,1780.0,2026-08-12 22:48:42,UPI,success,Desktop,Pune
TXN0014773,CUST003351,1470.0,2026-03-14 01:45:16,UPI,success,Desktop,Jaipur
TXN0014774,CUST000391,980.0,2026-08-13 10:12:13,UPI,success,Android,Pune
TXN0014775,CUST004969,1050.0,2026-04-30 23:39:55,Card,success,Android,Jaipur
TXN0014776,CUST002198,1940.0,2026-08-18 16:04:06,UPI,abandoned,Android,Lucknow
TXN0014777,CUST006735,3640.0,2026-08-16 02:37:17,UPI,success,iOS,Indore
TXN0014778,CUST001853,3220.0,2026-08-14 03:48:30,UPI,success,Android,Bangalore
TXN0014779,CUST001026,810.0,2026-07-17 01:47:15,Wallet,success,Android,Lucknow
TXN0014780,CUST000495,1360.0,2026-06-16 21:45:48,NetBanking,success,Android,Jaipur
TXN0014781,CUST005252,770.0,2026-01-14 20:00:03,UPI,success,Android,Lucknow
TXN0014782,CUST005836,1510.0,2026-08-07 16:16:00,UPI,failed,Android,Jaipur
TXN0014783,CUST006777,1370.0,2026-08-14 12:21:06,UPI,success,Desktop,Hyderabad
TXN0014784,CUST004960,2510.0,2026-07-18 13:43:27,UPI,failed,Android,Jaipur
TXN0014785,CUST001020,6230.0,2026-07-23 18:12:29,UPI,success,iOS,Pune
TXN0014786,CUST005696,640.0,2026-06-26 01:20:53,UPI,success,Android,Bangalore
TXN0014787,CUST002431,2960.0,2026-08-27 00:13:14,Wallet,failed,Android,Nagpur
TXN0014788,CUST001486,320.0,2026-02-28 07:41:26,UPI,abandoned,Android,Ahmedabad
TXN0014789,CUST005531,2210.0,2026-08-25 23:32:24,NetBanking,success,Android,Pune
TXN0014790,CUST007360,1320.0,2026-08-27 02:25:07,UPI,failed,iOS,Ahmedabad
TXN0014791,CUST000353,1420.0,2026-07-30 04:47:04,Card,success,Android,Nagpur
TXN0014792,CUST006167,1150.0,2026-06-03 14:17:49,NetBanking,success,Desktop,Mumbai
TXN0014793,CUST001085,4120.0,2026-08-19 16:35:02,UPI,success,iOS,Kolkata
TXN0014794,CUST009118,1730.0,2026-08-11 07:43:25,UPI,success,Android,Lucknow
TXN0014795,CUST008193,940.0,2026-06-30 17:54:25,NetBanking,success,Android,Pune
TXN0014796,CUST003825,800.0,2026-08-10 19:35:41,NetBanking,abandoned,Android,Kolkata
TXN0014797,CUST001515,2040.0,2026-08-15 09:24:48,UPI,success,Android,Nagpur
TXN0014798,CUST004227,2970.0,2026-08-04 03:41:57,UPI,abandoned,Android,Bangalore
TXN0014799,CUST005691,840.0,2026-08-06 16:50:32,UPI,success,Desktop,Pune
TXN0014800,CUST008654,740.0,2026-08-17 19:09:15,UPI,success,iOS,Mumbai
TXN0014801,CUST007001,3390.0,2026-08-28 13:09:03,UPI,success,Desktop,Hyderabad
TXN0014802,CUST000464,2650.0,2026-07-30 19:29:14,UPI,failed,iOS,Kolkata
TXN0014803,CUST001433,390.0,2026-04-17 19:46:25,Wallet,success,Android,Pune
TXN0014804,CUST009588,580.0,2026-08-31 01:25:24,Card,success,Android,Jaipur
TXN0014805,CUST001907,5720.0,2026-08-10 23:47:33,Wallet,success,Android,Ahmedabad
TXN0014806,CUST000454,1210.0,2026-07-27 06:24:52,UPI,success,iOS,Chennai
TXN0014807,CUST006164,1220.0,2026-08-17 09:09:20,UPI,success,Android,Bangalore
TXN0014808,CUST004141,1120.0,2026-07-29 05:29:49,Wallet,failed,Android,Delhi
TXN0014809,CUST000990,2190.0,2026-08-18 02:17:36,UPI,failed,Android,Indore
TXN0014810,CUST003205,1170.0,2026-08-25 12:19:48,NetBanking,success,iOS,Jaipur
TXN0014811,CUST007286,1140.0,2026-08-28 15:14:40,NetBanking,success,iOS,Delhi
TXN0014812,CUST009948,3090.0,2026-07-31 21:49:58,Wallet,failed,Android,Pune
TXN0014813,CUST006526,2030.0,2026-08-19 06:56:16,UPI,success,iOS,Nagpur
TXN0014814,CUST004132,810.0,2026-08-30 21:01:21,NetBanking,success,iOS,Hyderabad
TXN0014815,CUST002576,1220.0,2026-08-19 16:17:54,Wallet,success,Desktop,Delhi
TXN0014816,CUST008026,780.0,2026-08-14 13:01:27,UPI,success,iOS,Lucknow
TXN0014817,CUST000010,1320.0,2026-08-30 06:12:29,UPI,success,Desktop,Hyderabad
TXN0014818,CUST009241,1900.0,2026-08-09 19:06:28,UPI,success,iOS,Mumbai
TXN0014819,CUST003144,2300.0,2026-05-15 23:03:48,UPI,success,iOS,Pune
TXN0014820,CUST000459,560.0,2026-08-02 09:37:19,Card,success,Desktop,Nagpur
TXN0014821,CUST003883,1440.0,2026-08-06 06:31:50,Card,abandoned,Android,Indore
TXN0014822,CUST003447,1250.0,2026-08-04 15:43:52,Card,failed,Desktop,Lucknow
TXN0014823,CUST004373,1210.0,2026-08-07 02:32:15,UPI,success,Desktop,Delhi
TXN0014824,CUST002209,930.0,2026-08-30 21:03:33,UPI,failed,Android,Hyderabad
TXN0014825,CUST001333,970.0,2026-07-08 05:09:46,UPI,success,iOS,Hyderabad
TXN0014826,CUST007824,3270.0,2026-08-23 00:53:45,NetBanking,success,Android,Ahmedabad
TXN0014827,CUST009587,1100.0,2026-08-23 18:20:54,NetBanking,success,Android,Bangalore
TXN0014828,CUST004229,1190.0,2026-08-17 07:39:22,Card,success,iOS,Nagpur
TXN0014829,CUST005555,5730.0,2026-08-30 21:57:17,Card,success,Android,Hyderabad
TXN0014830,CUST004900,2660.0,2026-08-29 23:14:17,Card,success,Android,Ahmedabad
TXN0014831,CUST007009,1250.0,2026-05-27 21:22:27,Card,success,Desktop,Chennai
TXN0014832,CUST008673,1820.0,2026-08-29 23:47:07,Card,success,iOS,Indore
TXN0014833,CUST009911,3010.0,2026-08-15 08:01:29,UPI,success,Android,Ahmedabad
TXN0014834,CUST006886,2700.0,2026-08-24 11:06:09,NetBanking,success,Android,Mumbai
TXN0014835,CUST008655,700.0,2026-08-30 10:54:50,Card,failed,iOS,Lucknow
TXN0014836,CUST006029,870.0,2026-08-30 08:27:20,UPI,failed,iOS,Ahmedabad
TXN0014837,CUST002168,1010.0,2026-05-21 06:59:08,NetBanking,success,Android,Delhi
TXN0014838,CUST009184,1910.0,2026-08-28 14:38:03,UPI,success,Android,Jaipur
TXN0014839,CUST007283,2120.0,2026-04-26 07:14:14,UPI,failed,Android,Ahmedabad
TXN0014840,CUST000551,3880.0,2026-06-04 16:31:13,UPI,success,Android,Indore
TXN0014841,CUST008176,2160.0,2026-07-11 04:25:32,Wallet,success,Android,Chennai
TXN0014842,CUST002408,810.0,2026-07-21 20:26:07,UPI,failed,Android,Pune
TXN0014843,CUST002694,1650.0,2026-07-02 20:01:40,Card,abandoned,iOS,Jaipur
TXN0014844,CUST008165,2700.0,2026-08-07 05:15:16,Card,success,Android,Mumbai
TXN0014845,CUST003898,2060.0,2026-08-04 19:45:57,UPI,success,Android,Kolkata
TXN0014846,CUST001997,990.0,2026-08-21 18:26:59,UPI,success,iOS,Mumbai
TXN0014847,CUST002743,3790.0,2026-08-04 22:28:10,NetBanking,failed,Android,Ahmedabad
TXN0014848,CUST001657,620.0,2026-08-22 02:32:53,UPI,success,iOS,Hyderabad
TXN0014849,CUST000091,2530.0,2026-08-07 07:00:17,Card,success,Android,Chennai
TXN0014850,CUST000239,2170.0,2026-01-03 08:25:53,UPI,abandoned,iOS,Bangalore
TXN0014851,CUST005415,2750.0,2026-08-03 16:59:14,UPI,success,iOS,Delhi
TXN0014852,CUST009173,1770.0,2026-03-10 09:18:00,UPI,abandoned,Desktop,Hyderabad
TXN0014853,CUST008774,860.0,2026-08-28 19:13:58,Card,success,iOS,Bangalore
TXN0014854,CUST005150,1330.0,2026-08-18 22:25:39,UPI,success,iOS,Jaipur
TXN0014855,CUST009355,980.0,2026-07-22 00:07:38,UPI,success,iOS,Bangalore
TXN0014856,CUST003704,1950.0,2026-05-17 22:17:11,UPI,success,Desktop,Pune
TXN0014857,CUST000470,2690.0,2026-08-16 12:15:29,Wallet,success,Android,Kolkata
TXN0014858,CUST003744,1580.0,2026-08-29 12:04:56,Wallet,success,Android,Jaipur
TXN0014859,CUST005235,2130.0,2026-08-15 17:45:15,Wallet,abandoned,Desktop,Kolkata
TXN0014860,CUST006622,2250.0,2026-08-31 00:29:16,UPI,success,Android,Kolkata
TXN0014861,CUST000059,2320.0,2026-07-12 03:59:33,Card,success,Android,Jaipur
TXN0014862,CUST001123,1900.0,2026-08-19 19:10:20,UPI,failed,Android,Mumbai
TXN0014863,CUST008679,1370.0,2026-08-31 00:30:37,UPI,success,iOS,Ahmedabad
TXN0014864,CUST002872,1380.0,2026-07-31 05:33:40,Card,success,iOS,Jaipur
TXN0014865,CUST004960,470.0,2026-08-09 00:57:52,NetBanking,success,iOS,Jaipur
TXN0014866,CUST003418,1180.0,2026-08-09 21:24:51,Card,success,Android,Pune
TXN0014867,CUST003842,1390.0,2026-07-05 10:53:59,Wallet,success,iOS,Mumbai
TXN0014868,CUST008535,2020.0,2026-08-14 15:24:35,UPI,success,Desktop,Pune
TXN0014869,CUST009564,1210.0,2026-08-06 09:25:44,UPI,success,Android,Lucknow
TXN0014870,CUST008216,670.0,2026-03-01 16:58:29,Card,failed,Android,Lucknow
